sim_id,context_turn,total_msgs,msg_idx,msg_dist,asst_turns_dist,role,fine_role,attn_mean,attn_sum,token_count,seq_len,attn_frac,src_file
b3f73cd0-5ea,106,129,55,51,25,user,user_msg,1.691343788644512e-05,0.0004904896987069085,29,5084,0.0004904896982082151,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,56,50,25,assistant,asst_gen,3.967490391488605e-05,0.0026582185622973653,67,5084,0.0026582185595946865,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,57,49,24,user,user_msg,1.734454418803331e-05,0.0005029917814529661,29,5084,0.0005029917809415615,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,58,48,24,assistant,asst_gen,3.938212731117147e-05,0.0026386025298484883,67,5084,0.0026386025271657536,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,59,47,23,user,user_msg,1.650630380252666e-05,0.0004786828102732732,29,5084,0.0004786828097865841,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,60,46,23,assistant,asst_gen,4.5081867681053754e-05,0.0030204851346306016,67,5084,0.0030204851315595973,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,61,45,22,user,user_msg,1.849429081691282e-05,0.0005363344336904718,29,5084,0.0005363344331451669,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,62,44,22,assistant,asst_gen,4.3547853700985854e-05,0.0029177061979660524,67,5084,0.002917706194999546,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,63,43,21,user,user_msg,1.5951105886133832e-05,0.00046258207069788115,29,5084,0.0004625820702275621,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,64,42,21,assistant,asst_gen,5.487502124695428e-05,0.0036766264235459367,67,5084,0.0036766264198078167,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,65,41,20,user,user_msg,2.0292569531717104e-05,0.000588484516419796,29,5084,0.0005884845158214688,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,66,40,20,assistant,asst_gen,4.829202042850005e-05,0.003235565368709503,67,5084,0.003235565365419821,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,67,39,19,user,user_msg,1.9044998702506378e-05,0.000552304962372685,29,5084,0.0005523049618111424,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,68,38,19,assistant,asst_gen,4.5150022220816834e-05,0.0030250514887947277,67,5084,0.0030250514857190804,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,69,37,18,user,user_msg,1.6037826454314343e-05,0.00046509696717511595,29,5084,0.00046509696670224,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,70,36,18,assistant,asst_gen,3.6689216512685256e-05,0.0024581775063499123,67,5084,0.0024581775038506203,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,71,35,17,user,user_msg,1.7236110075773185e-05,0.0004998471921974224,29,5084,0.0004998471916892149,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,72,34,17,assistant,asst_gen,3.6586220763371246e-05,0.0024512767911458733,67,5084,0.0024512767886535974,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,73,33,16,user,user_msg,3.0165283246868112e-05,0.0008747932141591752,29,5084,0.0008747932132697506,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,74,32,16,assistant,asst_gen,4.042993309371029e-05,0.0027088055172785896,67,5084,0.0027088055145244776,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,75,31,15,user,user_msg,1.9005524036294344e-05,0.0005511601970525359,29,5084,0.0005511601964921573,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,76,30,15,assistant,asst_gen,4.4435742333231584e-05,0.002977194736326516,67,5084,0.002977194733299526,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,77,29,14,user,user_msg,1.7806902792160472e-05,0.0005164001809726537,29,5084,0.0005164001804476165,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,78,28,14,assistant,asst_gen,6.0406689915253864e-05,0.004047248224322009,67,5084,0.004047248220207068,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,79,27,13,user,user_msg,1.648177582664736e-05,0.00047797149897277347,29,5084,0.0004779714984868076,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,80,26,13,assistant,asst_gen,5.344102850473987e-05,0.0035805489098175713,67,5084,0.0035805489061771357,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,81,25,12,user,user_msg,1.9032395103625347e-05,0.0005519394580051351,29,5084,0.0005519394574439641,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,82,24,12,assistant,asst_gen,5.2018059776759276e-05,0.0034852100050428714,67,5084,0.003485210001499369,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,83,23,11,user,user_msg,1.5817171503451632e-05,0.00045869797360009734,29,5084,0.0004586979731337274,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,84,22,11,assistant,asst_gen,3.675472366568993e-05,0.0024625664856012253,67,5084,0.0024625664830974707,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,85,21,10,user,user_msg,1.3192206388840876e-05,0.0003825739852763854,29,5084,0.00038257398488741266,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,86,20,10,assistant,asst_gen,5.009975715856052e-05,0.003356683729623555,67,5084,0.0033566837262107288,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,87,19,9,user,user_msg,1.9002998472013645e-05,0.0005510869556883957,29,5084,0.0005510869551280915,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,88,18,9,assistant,asst_gen,5.637042665318255e-05,0.003776818585763231,67,5084,0.0037768185819232426,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,89,17,8,user,user_msg,1.948584260108194e-05,0.0005650894354313762,29,5084,0.0005650894348568354,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,90,16,8,assistant,asst_gen,6.517703881191058e-05,0.004366861600398009,67,5084,0.004366861595958109,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,91,15,7,user,user_msg,1.7737171788662268e-05,0.0005143779818712058,29,5084,0.0005143779813482245,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,92,14,7,assistant,asst_gen,5.188823655419739e-05,0.0034765118491312252,67,5084,0.0034765118455965666,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,93,13,6,user,user_msg,1.5824522571673206e-05,0.00045891115457852294,29,5084,0.0004589111541119362,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,94,12,6,assistant,asst_gen,6.207226570535167e-05,0.004158841802258562,67,5084,0.004158841798030161,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,95,11,5,user,user_msg,2.0892163783123402e-05,0.0006058727497105787,29,5084,0.0006058727490945723,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,96,10,5,assistant,asst_gen,7.758878501917478e-05,0.0051984485962847105,67,5084,0.005198448590999315,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,97,9,4,user,user_msg,2.6198896991682346e-05,0.000759768012758788,29,5084,0.0007597680119863124,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,98,8,4,assistant,asst_gen,8.489050084202041e-05,0.005687663556415368,67,5084,0.005687663550632574,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,99,7,3,user,user_msg,2.778029537314955e-05,0.0008056285658213369,29,5084,0.0008056285650022338,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,100,6,3,assistant,asst_gen,0.00010827567408618584,0.007254470163774451,67,5084,0.007254470156398646,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,101,5,2,user,user_msg,3.268865216221606e-05,0.0009479709127042657,29,5084,0.0009479709117404395,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,102,4,2,assistant,asst_gen,0.0001293823624583747,0.008668618284711105,67,5084,0.008668618275897499,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,103,3,1,user,user_msg,6.433716073356874e-05,0.0018657776612734933,29,5084,0.0018657776593765094,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,104,2,1,assistant,asst_gen,0.0001548658923819427,0.01037601478959016,67,5084,0.0103760147790406,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,105,1,0,user,user_msg,8.356598804626358e-05,0.002423413653341644,29,5084,0.0024234136508776974,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,106,129,106,0,0,assistant,asst_gen,0.004848086626147002,0.3248218039518491,67,5084,0.32482180362159446,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,0,108,54,assistant,asst_greeting,0.005373327783268501,0.04835995004941651,9,5180,0.04835994957660277,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,1,107,53,user,user_msg,0.0007039529656694087,0.04716484869985038,67,5180,0.047164848238721115,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,2,106,53,assistant,asst_gen,0.0006274223802243931,0.04642925613660509,74,5180,0.04642925568266769,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,3,105,52,user,user_msg,0.00034646814215680673,0.012126384975488236,35,5180,0.012126384856928945,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,4,104,52,assistant,asst_gen,0.0009176681800993951,0.05781309534626189,63,5180,0.05781309478102504,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,5,103,51,user,user_msg,0.0005056683937800182,0.0111247046631604,22,5180,0.011124704554394507,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,6,102,51,assistant,asst_gen,0.0009403590552364468,0.039495080319930764,42,5180,0.039495079933788584,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,7,101,50,user,user_msg,0.0004236918236606435,0.013558138357140592,32,5180,0.013558138224583093,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,8,100,50,assistant,asst_gen,0.0007019540132444757,0.04703091888737987,67,5180,0.04703091842756003,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,9,99,49,user,user_msg,0.000368580191442127,0.008108764211726793,22,5180,0.008108764132447656,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,10,98,49,assistant,asst_gen,0.0006563069544117646,0.02822119903970588,43,5180,0.028221198763788088,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,11,97,48,user,user_msg,0.00036953735563177904,0.010716583313321593,29,5180,0.010716583208545889,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,12,96,48,assistant,asst_gen,0.00040484124048204874,0.027124363112297267,67,5180,0.027124362847103206,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,13,95,47,user,user_msg,0.00015022831636580074,0.004356621174608222,29,5180,0.004356621132013671,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,14,94,47,assistant,asst_gen,0.00022973448653031074,0.01539221059753082,67,5180,0.015392210447041652,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,15,93,46,user,user_msg,9.664779836459425e-05,0.0028027861525732334,29,5180,0.0028027861251704797,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,16,92,46,assistant,asst_gen,0.00017141980377344268,0.01148512685282066,67,5180,0.011485126740530928,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,17,91,45,user,user_msg,7.702399034070007e-05,0.002233695719880302,29,5180,0.0022336956980415277,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,18,90,45,assistant,asst_gen,0.00017055751399542736,0.011427353437693633,67,5180,0.011427353325968751,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,19,89,44,user,user_msg,6.915102127520675e-05,0.0020053796169809956,29,5180,0.002005379597374461,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,20,88,44,assistant,asst_gen,0.00012169759450686103,0.00815373883195969,67,5180,0.008153738752240836,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,21,87,43,user,user_msg,5.7445442805856e-05,0.001665917841369824,29,5180,0.0016659178250821966,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,22,86,43,assistant,asst_gen,0.0001231381674600527,0.008250257219823531,67,5180,0.008250257139161022,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,23,85,42,user,user_msg,5.414992216193253e-05,0.0015703477426960433,29,5180,0.0015703477273428018,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,24,84,42,assistant,asst_gen,0.00012083164191896278,0.008095720008570506,67,5180,0.0080957199294189,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,25,83,41,user,user_msg,3.810938203543467e-05,0.0011051720790276054,29,5180,0.0011051720682223722,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,26,82,41,assistant,asst_gen,9.103918149554751e-05,0.006099625160201683,67,5180,0.006099625100565836,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,27,81,40,user,user_msg,5.2223422853982384e-05,0.001514479262765489,29,5180,0.0015144792479584721,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,28,80,40,assistant,asst_gen,7.810547855758572e-05,0.005233067063358243,67,5180,0.005233067012194708,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,29,79,39,user,user_msg,3.164741243517085e-05,0.0009177749606199548,29,5180,0.0009177749516468974,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,30,78,39,assistant,asst_gen,8.957288040003276e-05,0.006001382986802195,67,5180,0.006001382928126859,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,31,77,38,user,user_msg,4.462657398538767e-05,0.0012941706455762425,29,5180,0.001294170632923176,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,32,76,38,assistant,asst_gen,8.325855386078458e-05,0.005578323108672567,67,5180,0.005578323054133474,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,33,75,37,user,user_msg,2.7353562365816824e-05,0.0007932533086086879,29,5180,0.0007932533008530748,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,34,74,37,assistant,asst_gen,7.115360867097225e-05,0.004767291780955141,67,5180,0.004767291734345476,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,35,73,36,user,user_msg,2.3434438144293216e-05,0.0006795987061845032,29,5180,0.0006795986995400876,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,36,72,36,assistant,asst_gen,6.589322122414111e-05,0.004414845822017455,67,5180,0.004414845778853644,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,37,71,35,user,user_msg,2.685650074121708e-05,0.0007788385214952953,29,5180,0.0007788385138806152,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,38,70,35,assistant,asst_gen,6.391328848120494e-05,0.004282190328240731,67,5180,0.004282190286373889,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,39,69,34,user,user_msg,3.597914222894717e-05,0.001043395124639468,29,5180,0.001043395114438226,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,40,68,34,assistant,asst_gen,6.864044720378023e-05,0.004598909962653275,67,5180,0.004598909917689874,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,41,67,33,user,user_msg,3.591864121642164e-05,0.0010416405952762275,29,5180,0.0010416405850921396,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,42,66,33,assistant,asst_gen,7.015316321123292e-05,0.004700261935152605,67,5180,0.0047002618891982895,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,43,65,32,user,user_msg,2.138777206948412e-05,0.0006202453900150395,29,5180,0.0006202453839509195,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,44,64,32,assistant,asst_gen,7.544435197868249e-05,0.0050547715825717265,67,5180,0.005054771533151381,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,45,63,31,user,user_msg,2.2893075100627708e-05,0.0006638991779182035,29,5180,0.0006638991714272818,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,46,62,31,assistant,asst_gen,5.4005591018499896e-05,0.0036183745982394933,67,5180,0.0036183745628627566,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,47,61,30,user,user_msg,1.9397572163699104e-05,0.000562529592747274,29,5180,0.0005625295872474396,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,48,60,30,assistant,asst_gen,4.7402817931512604e-05,0.0031759888014113447,67,5180,0.0031759887703598,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,49,59,29,user,user_msg,3.552440232603015e-05,0.0010302076674548744,29,5180,0.0010302076573825657,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,50,58,29,assistant,asst_gen,3.6160161248153975e-05,0.002422730803626316,67,5180,0.002422730779939352,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,51,57,28,user,user_msg,1.3695080297863536e-05,0.00039715732863804254,29,5180,0.0003971573247550476,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,52,56,28,assistant,asst_gen,3.928072810433362e-05,0.0026318087829903525,67,5180,0.002631808757259239,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,53,55,27,user,user_msg,1.4281925167341292e-05,0.00041417582985289747,29,5180,0.00041417582580351316,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,54,54,27,assistant,asst_gen,4.069542367860899e-05,0.0027265933864668024,67,5180,0.002726593359808983,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,55,53,26,user,user_msg,1.4635469955433197e-05,0.0004244286287075627,29,5180,0.0004244286245579371,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,56,52,26,assistant,asst_gen,3.8097998207864414e-05,0.0025525658799269157,67,5180,0.002552565854970558,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,57,51,25,user,user_msg,1.7902888684729927e-05,0.0005191837718571679,29,5180,0.0005191837667811242,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,58,50,25,assistant,asst_gen,3.909586353329522e-05,0.00261942285673078,67,5180,0.0026194228311207635,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,59,49,24,user,user_msg,1.5047609040080653e-05,0.00043638066216233895,29,5180,0.00043638065789585866,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,60,48,24,assistant,asst_gen,3.950490592947355e-05,0.002646828697274728,67,5180,0.0026468286713967654,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,61,47,23,user,user_msg,1.911421883529965e-05,0.0005543123462236899,29,5180,0.0005543123408041951,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,62,46,23,assistant,asst_gen,4.756935428559278e-05,0.003187146737134716,67,5180,0.003187146705974081,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,63,45,22,user,user_msg,1.6879040639350418e-05,0.0004894921785411621,29,5180,0.0004894921737554122,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,64,44,22,assistant,asst_gen,4.3046059852960215e-05,0.0028840860101483345,67,5180,0.0028840859819507145,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,65,43,21,user,user_msg,1.5058963321599479e-05,0.0004367099363263849,29,5180,0.00043670993205668533,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,66,42,21,assistant,asst_gen,5.2206259281424606e-05,0.0034978193718554484,67,5180,0.0034978193376573766,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,67,41,20,user,user_msg,2.08861735195279e-05,0.0006056990320663092,29,5180,0.0006056990261444084,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,68,40,20,assistant,asst_gen,4.837236996640545e-05,0.003240948787749165,67,5180,0.0032409487560625086,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,69,39,19,user,user_msg,1.6504820126487355e-05,0.0004786397836681333,29,5180,0.00047863977898848694,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,70,38,19,assistant,asst_gen,4.311731382722173e-05,0.002888860026423856,67,5180,0.002888859998179561,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,71,37,18,user,user_msg,1.847122290116379e-05,0.0005356654641337499,29,5180,0.0005356654588965652,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,72,36,18,assistant,asst_gen,3.256756260109499e-05,0.0021820266942733646,67,5180,0.002182026672939757,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,73,35,17,user,user_msg,2.3212645138037285e-05,0.0006731667090030813,29,5180,0.0006731667024215512,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,74,34,17,assistant,asst_gen,3.438977417596e-05,0.00230411486978932,67,5180,0.00230411484726206,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,75,33,16,user,user_msg,2.0039363983108454e-05,0.0005811415555101451,29,5180,0.0005811415498283421,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,76,32,16,assistant,asst_gen,4.040447434947067e-05,0.0027070997814145348,67,5180,0.0027070997549473036,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,77,31,15,user,user_msg,1.7654164396485978e-05,0.0005119707674980933,29,5180,0.000511970762492571,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,78,30,15,assistant,asst_gen,4.821517055326376e-05,0.003230416427068672,67,5180,0.00323041639548499,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,79,29,14,user,user_msg,1.5873274038984574e-05,0.0004603249471305526,29,5180,0.0004603249426299698,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,80,28,14,assistant,asst_gen,6.011798489533328e-05,0.00402790498798733,67,5180,0.004027904948606627,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,81,27,13,user,user_msg,1.697824129898545e-05,0.0004923689976705781,29,5180,0.0004923689928567016,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,82,26,13,assistant,asst_gen,5.4411629737024196e-05,0.0036455791923806213,67,5180,0.003645579156737906,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,83,25,12,user,user_msg,1.7397794887297202e-05,0.0005045360517316189,29,5180,0.0005045360467987854,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,84,24,12,assistant,asst_gen,4.6822842861388736e-05,0.0031371304717130455,67,5180,0.0031371304410414175,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,85,23,11,user,user_msg,1.679866967529975e-05,0.0004871614205836927,29,5180,0.00048716141582073056,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,86,22,11,assistant,asst_gen,3.840433450904729e-05,0.0025730904121061687,67,5180,0.0025730903869491434,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,87,21,10,user,user_msg,1.455480961596905e-05,0.00042208947886310244,29,5180,0.00042208947473634665,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,88,20,10,assistant,asst_gen,5.018952483292155e-05,0.003362698163805744,67,5180,0.0033626981309287478,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,89,19,9,user,user_msg,1.664331872473348e-05,0.00048265624301727095,29,5180,0.00048265623829835575,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,90,18,9,assistant,asst_gen,5.6335143740754185e-05,0.0037744546306305304,67,5180,0.003774454593727804,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,91,17,8,user,user_msg,1.683527799973483e-05,0.00048822306199231,29,5180,0.0004882230572189682,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,92,16,8,assistant,asst_gen,6.216104721577363e-05,0.004164790163456833,67,5180,0.0041647901227378084,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,93,15,7,user,user_msg,1.9095059403420506e-05,0.0005537567226991946,29,5180,0.0005537567172851322,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,94,14,7,assistant,asst_gen,5.153703419727139e-05,0.003452981291217183,67,5180,0.0034529812574574915,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,95,13,6,user,user_msg,1.5684275803371045e-05,0.00045484399829776034,29,5180,0.0004548439938507646,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,96,12,6,assistant,asst_gen,6.0738987336654045e-05,0.004069512151555821,67,5180,0.004069512111768326,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,97,11,5,user,user_msg,2.288285931754617e-05,0.0006636029202088389,29,5180,0.0006636029137208136,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,98,10,5,assistant,asst_gen,8.090520056307704e-05,0.005420648437726161,67,5180,0.005420648384728648,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,99,9,4,user,user_msg,2.801972795906832e-05,0.0008125721108129813,29,5180,0.0008125721028684888,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,100,8,4,assistant,asst_gen,8.515964690584115e-05,0.005705696342691358,67,5180,0.005705696286906941,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,101,7,3,user,user_msg,2.6337821412856155e-05,0.0007637968209728285,29,5180,0.0007637968135052105,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,102,6,3,assistant,asst_gen,0.00010809048090036612,0.00724206222032453,67,5180,0.007242062149519111,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,103,5,2,user,user_msg,4.3932661216483265e-05,0.0012740471752780147,29,5180,0.0012740471628216949,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,104,4,2,assistant,asst_gen,0.00012775551480357925,0.00855961949183981,67,5180,0.008559619408152674,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,105,3,1,user,user_msg,4.956801594645472e-05,0.0014374724624471868,29,5180,0.0014374724483930629,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,106,2,1,assistant,asst_gen,0.00015337444414503383,0.010276087757717267,67,5180,0.010276087657248275,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,107,1,0,user,user_msg,8.368264644079425e-05,0.002426796746783033,29,5180,0.0024267967230563164,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,108,129,108,0,0,assistant,asst_gen,0.00486269001975922,0.3258002313238677,67,5180,0.3258002281385289,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,110,129,0,110,55,assistant,asst_greeting,0.0053696603763960914,0.048326943387564825,9,5276,0.04832694376821476,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,110,129,1,109,54,user,user_msg,0.0007014338833535835,0.0469960701846901,67,5276,0.046996070554857335,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,110,129,2,108,54,assistant,asst_gen,0.0005989083336442189,0.0443192166896722,74,5276,0.04431921703875505,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,110,129,3,107,53,user,user_msg,0.00032994721785826184,0.011548152625039165,35,5276,0.011548152715998851,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,110,129,4,106,53,assistant,asst_gen,0.0008832594667269847,0.05564534640380003,63,5276,0.05564534684209379,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,110,129,5,105,52,user,user_msg,0.0005194733626891237,0.011428413979160723,22,5276,0.01142841406917728,stress_baseline_1x10_task10_1st
b3f73cd0-5ea,110,129,6,104,52,assistant,asst_gen,0.0009895704557500889,0.041561959141503735,42,5276,0.041561959468868884,stress_baseline_1x10_task10_1st
